packetId,direction,sourceTaskName,sourceJobId,publishTick,sendTick,receiveTick,sendColumn,receiveColumn,sendInTrace,receiveInTrace
2338,uplink,Sensor,1870,93456,93457,93537,3,4,1,1
2339,uplink,Sensor,1871,93506,93507,93587,3,4,1,1
2340,uplink,Sensor,1872,93556,93557,93637,3,4,1,1
2342,downlink,Merger,469,93603,93604,93684,13,14,1,1
2341,uplink,Sensor,1873,93606,93607,93687,3,4,1,1
2343,uplink,Sensor,1874,93656,93657,93737,3,4,1,1
2344,uplink,Sensor,1875,93706,93707,93787,3,4,1,1
2345,uplink,Sensor,1876,93756,93757,93837,3,4,1,1
2347,downlink,Merger,470,93803,93804,93884,13,14,1,1
2346,uplink,Sensor,1877,93806,93807,93887,3,4,1,1
2348,uplink,Sensor,1878,93856,93857,93937,3,4,1,1
2349,uplink,Sensor,1879,93906,93907,93987,3,4,1,1
2350,uplink,Sensor,1880,93956,93957,94037,3,4,1,1
2352,downlink,Merger,471,94003,94004,94084,13,14,1,1
2351,uplink,Sensor,1881,94006,94007,94087,3,4,1,1
2353,uplink,Sensor,1882,94056,94057,94137,3,4,1,1
2354,uplink,Sensor,1883,94106,94107,94187,3,4,1,1
2355,uplink,Sensor,1884,94156,94157,94237,3,4,1,1
2357,downlink,Merger,472,94203,94204,94284,13,14,1,1
2356,uplink,Sensor,1885,94206,94207,94287,3,4,1,1
2358,uplink,Sensor,1886,94256,94257,94337,3,4,1,1
2359,uplink,Sensor,1887,94306,94307,94387,3,4,1,1
2360,uplink,Sensor,1888,94356,94357,94437,3,4,1,1
2362,downlink,Merger,473,94403,94404,94484,13,14,1,1
2361,uplink,Sensor,1889,94406,94407,94487,3,4,1,1
2363,uplink,Sensor,1890,94456,94457,94537,3,4,1,1
2364,uplink,Sensor,1891,94506,94507,94587,3,4,1,1
2365,uplink,Sensor,1892,94556,94557,94637,3,4,1,1
2367,downlink,Merger,474,94603,94604,94684,13,14,1,1
2366,uplink,Sensor,1893,94606,94607,94687,3,4,1,1
2368,uplink,Sensor,1894,94656,94657,94737,3,4,1,1
2369,uplink,Sensor,1895,94706,94707,94787,3,4,1,1
2370,uplink,Sensor,1896,94756,94757,94837,3,4,1,1
2372,downlink,Merger,475,94803,94804,94884,13,14,1,1
2371,uplink,Sensor,1897,94806,94807,94887,3,4,1,1
2373,uplink,Sensor,1898,94856,94857,94937,3,4,1,1
2374,uplink,Sensor,1899,94906,94907,94987,3,4,1,1
2375,uplink,Sensor,1900,94956,94957,95037,3,4,1,1
2377,downlink,Merger,476,95003,95004,95084,13,14,1,1
2376,uplink,Sensor,1901,95006,95007,95087,3,4,1,1
2378,uplink,Sensor,1902,95056,95057,95137,3,4,1,1
2379,uplink,Sensor,1903,95106,95107,95187,3,4,1,1
2380,uplink,Sensor,1904,95156,95157,95237,3,4,1,1
2382,downlink,Merger,477,95203,95204,95284,13,14,1,1
2381,uplink,Sensor,1905,95206,95207,95287,3,4,1,1
2383,uplink,Sensor,1906,95256,95257,95337,3,4,1,1
2384,uplink,Sensor,1907,95306,95307,95387,3,4,1,1
2385,uplink,Sensor,1908,95356,95357,95437,3,4,1,1
2387,downlink,Merger,478,95403,95404,95484,13,14,1,1
2386,uplink,Sensor,1909,95406,95407,95487,3,4,1,1
2388,uplink,Sensor,1910,95456,95457,95537,3,4,1,1
2389,uplink,Sensor,1911,95506,95507,95587,3,4,1,1
2390,uplink,Sensor,1912,95556,95557,95637,3,4,1,1
2392,downlink,Merger,479,95603,95604,95684,13,14,1,1
2391,uplink,Sensor,1913,95606,95607,95687,3,4,1,1
2393,uplink,Sensor,1914,95656,95657,95737,3,4,1,1
2394,uplink,Sensor,1915,95706,95707,95787,3,4,1,1
2395,uplink,Sensor,1916,95756,95757,95837,3,4,1,1
2397,downlink,Merger,480,95803,95804,95884,13,14,1,1
2396,uplink,Sensor,1917,95806,95807,95887,3,4,1,1
2398,uplink,Sensor,1918,95856,95857,95937,3,4,1,1
2399,uplink,Sensor,1919,95906,95907,95987,3,4,1,1
2400,uplink,Sensor,1920,95956,95957,96037,3,4,1,1
2402,downlink,Merger,481,96003,96004,96084,13,14,1,1
2401,uplink,Sensor,1921,96006,96007,96087,3,4,1,1
2403,uplink,Sensor,1922,96056,96057,96137,3,4,1,1
2404,uplink,Sensor,1923,96106,96107,96187,3,4,1,1
2405,uplink,Sensor,1924,96156,96157,96237,3,4,1,1
2407,downlink,Merger,482,96203,96204,96284,13,14,1,1
2406,uplink,Sensor,1925,96206,96207,96287,3,4,1,1
2408,uplink,Sensor,1926,96256,96257,96337,3,4,1,1
2409,uplink,Sensor,1927,96306,96307,96387,3,4,1,1
2410,uplink,Sensor,1928,96356,96357,96437,3,4,1,1
2412,downlink,Merger,483,96403,96404,96484,13,14,1,1
2411,uplink,Sensor,1929,96406,96407,96487,3,4,1,1
2413,uplink,Sensor,1930,96456,96457,96537,3,4,1,1
2414,uplink,Sensor,1931,96506,96507,96587,3,4,1,1
2415,uplink,Sensor,1932,96556,96557,96637,3,4,1,1
2417,downlink,Merger,484,96603,96604,96684,13,14,1,1
2416,uplink,Sensor,1933,96606,96607,96687,3,4,1,1
2418,uplink,Sensor,1934,96656,96657,96737,3,4,1,1
2419,uplink,Sensor,1935,96706,96707,96787,3,4,1,1
2420,uplink,Sensor,1936,96756,96757,96837,3,4,1,1
2422,downlink,Merger,485,96803,96804,96884,13,14,1,1
2421,uplink,Sensor,1937,96806,96807,96887,3,4,1,1
2423,uplink,Sensor,1938,96856,96857,96937,3,4,1,1
2424,uplink,Sensor,1939,96906,96907,96987,3,4,1,1
2425,uplink,Sensor,1940,96956,96957,97037,3,4,1,1
2427,downlink,Merger,486,97003,97004,97084,13,14,1,1
2426,uplink,Sensor,1941,97006,97007,97087,3,4,1,1
2428,uplink,Sensor,1942,97056,97057,97137,3,4,1,1
2429,uplink,Sensor,1943,97106,97107,97187,3,4,1,1
2430,uplink,Sensor,1944,97156,97157,97237,3,4,1,1
2432,downlink,Merger,487,97203,97204,97284,13,14,1,1
2431,uplink,Sensor,1945,97206,97207,97287,3,4,1,1
2433,uplink,Sensor,1946,97256,97257,97337,3,4,1,1
2434,uplink,Sensor,1947,97306,97307,97387,3,4,1,1
2435,uplink,Sensor,1948,97356,97357,97437,3,4,1,1
2437,downlink,Merger,488,97403,97404,97484,13,14,1,1
2436,uplink,Sensor,1949,97406,97407,97487,3,4,1,1
2438,uplink,Sensor,1950,97456,97457,97537,3,4,1,1
2439,uplink,Sensor,1951,97506,97507,97587,3,4,1,1
2440,uplink,Sensor,1952,97556,97557,97637,3,4,1,1
2442,downlink,Merger,489,97603,97604,97684,13,14,1,1
2441,uplink,Sensor,1953,97606,97607,97687,3,4,1,1
2443,uplink,Sensor,1954,97656,97657,97737,3,4,1,1
2444,uplink,Sensor,1955,97706,97707,97787,3,4,1,1
2445,uplink,Sensor,1956,97756,97757,97837,3,4,1,1
2447,downlink,Merger,490,97803,97804,97884,13,14,1,1
2446,uplink,Sensor,1957,97806,97807,97887,3,4,1,1
2448,uplink,Sensor,1958,97856,97857,97937,3,4,1,1
2449,uplink,Sensor,1959,97906,97907,97987,3,4,1,1
2450,uplink,Sensor,1960,97956,97957,98037,3,4,1,1
2452,downlink,Merger,491,98003,98004,98084,13,14,1,1
2451,uplink,Sensor,1961,98006,98007,98087,3,4,1,1
2453,uplink,Sensor,1962,98056,98057,98137,3,4,1,1
2454,uplink,Sensor,1963,98106,98107,98187,3,4,1,1
2455,uplink,Sensor,1964,98156,98157,98237,3,4,1,1
2457,downlink,Merger,492,98203,98204,98284,13,14,1,1
2456,uplink,Sensor,1965,98206,98207,98287,3,4,1,1
2458,uplink,Sensor,1966,98256,98257,98337,3,4,1,1
2459,uplink,Sensor,1967,98306,98307,98387,3,4,1,1
2460,uplink,Sensor,1968,98356,98357,98437,3,4,1,1
2462,downlink,Merger,493,98403,98404,98484,13,14,1,1
2461,uplink,Sensor,1969,98406,98407,98487,3,4,1,1
2463,uplink,Sensor,1970,98456,98457,98537,3,4,1,1
2464,uplink,Sensor,1971,98506,98507,98587,3,4,1,1
2465,uplink,Sensor,1972,98556,98557,98637,3,4,1,1
2467,downlink,Merger,494,98603,98604,98684,13,14,1,1
2466,uplink,Sensor,1973,98606,98607,98687,3,4,1,1
2468,uplink,Sensor,1974,98656,98657,98737,3,4,1,1
2469,uplink,Sensor,1975,98706,98707,98787,3,4,1,1
2470,uplink,Sensor,1976,98756,98757,98837,3,4,1,1
2472,downlink,Merger,495,98803,98804,98884,13,14,1,1
2471,uplink,Sensor,1977,98806,98807,98887,3,4,1,1
2473,uplink,Sensor,1978,98856,98857,98937,3,4,1,1
2474,uplink,Sensor,1979,98906,98907,98987,3,4,1,1
2475,uplink,Sensor,1980,98956,98957,99037,3,4,1,1
2477,downlink,Merger,496,99003,99004,99084,13,14,1,1
2476,uplink,Sensor,1981,99006,99007,99087,3,4,1,1
2478,uplink,Sensor,1982,99056,99057,99137,3,4,1,1
2479,uplink,Sensor,1983,99106,99107,99187,3,4,1,1
2480,uplink,Sensor,1984,99156,99157,99237,3,4,1,1
2482,downlink,Merger,497,99203,99204,99284,13,14,1,1
2481,uplink,Sensor,1985,99206,99207,99287,3,4,1,1
2483,uplink,Sensor,1986,99256,99257,99337,3,4,1,1
2484,uplink,Sensor,1987,99306,99307,99387,3,4,1,1
2485,uplink,Sensor,1988,99356,99357,99437,3,4,1,1
2487,downlink,Merger,498,99403,99404,99484,13,14,1,1
2486,uplink,Sensor,1989,99406,99407,99487,3,4,1,1
2488,uplink,Sensor,1990,99456,99457,99537,3,4,1,1
2489,uplink,Sensor,1991,99506,99507,99587,3,4,1,1
2490,uplink,Sensor,1992,99556,99557,99637,3,4,1,1
2492,downlink,Merger,499,99603,99604,99684,13,14,1,1
2491,uplink,Sensor,1993,99606,99607,99687,3,4,1,1
2493,uplink,Sensor,1994,99656,99657,99737,3,4,1,1
2494,uplink,Sensor,1995,99706,99707,99787,3,4,1,1
2495,uplink,Sensor,1996,99756,99757,99837,3,4,1,1
2497,downlink,Merger,500,99803,99804,99884,13,14,1,1
2496,uplink,Sensor,1997,99806,99807,99887,3,4,1,1
2498,uplink,Sensor,1998,99856,99857,99937,3,4,1,1
2499,uplink,Sensor,1999,99906,99907,99987,3,4,1,1
2500,uplink,Sensor,2000,99956,99957,100037,3,4,1,1
2502,downlink,Merger,501,100003,100004,100084,13,14,1,1
2501,uplink,Sensor,2001,100006,100007,100087,3,4,1,1
2503,uplink,Sensor,2002,100056,100057,100137,3,4,1,1
2504,uplink,Sensor,2003,100106,100107,100187,3,4,1,1
2505,uplink,Sensor,2004,100156,100157,100237,3,4,1,1
2507,downlink,Merger,502,100203,100204,100284,13,14,1,1
2506,uplink,Sensor,2005,100206,100207,100287,3,4,1,1
2508,uplink,Sensor,2006,100256,100257,100337,3,4,1,1
2509,uplink,Sensor,2007,100306,100307,100387,3,4,1,1
2510,uplink,Sensor,2008,100356,100357,100437,3,4,1,1
2512,downlink,Merger,503,100403,100404,100484,13,14,1,1
2511,uplink,Sensor,2009,100406,100407,100487,3,4,1,1
2513,uplink,Sensor,2010,100456,100457,100537,3,4,1,1
2514,uplink,Sensor,2011,100506,100507,100587,3,4,1,1
2515,uplink,Sensor,2012,100556,100557,100637,3,4,1,1
2517,downlink,Merger,504,100603,100604,100684,13,14,1,1
2516,uplink,Sensor,2013,100606,100607,100687,3,4,1,1
2518,uplink,Sensor,2014,100656,100657,100737,3,4,1,1
2519,uplink,Sensor,2015,100706,100707,100787,3,4,1,1
2520,uplink,Sensor,2016,100756,100757,100837,3,4,1,1
2522,downlink,Merger,505,100803,100804,100884,13,14,1,1
2521,uplink,Sensor,2017,100806,100807,100887,3,4,1,1
2523,uplink,Sensor,2018,100856,100857,100937,3,4,1,1
2524,uplink,Sensor,2019,100906,100907,100987,3,4,1,1
2525,uplink,Sensor,2020,100956,100957,101037,3,4,1,1
2527,downlink,Merger,506,101003,101004,101084,13,14,1,1
2526,uplink,Sensor,2021,101006,101007,101087,3,4,1,1
2528,uplink,Sensor,2022,101056,101057,101137,3,4,1,1
2529,uplink,Sensor,2023,101106,101107,101187,3,4,1,1
2530,uplink,Sensor,2024,101156,101157,101237,3,4,1,1
2532,downlink,Merger,507,101203,101204,101284,13,14,1,1
2531,uplink,Sensor,2025,101206,101207,101287,3,4,1,1
2533,uplink,Sensor,2026,101256,101257,101337,3,4,1,1
2534,uplink,Sensor,2027,101306,101307,101387,3,4,1,1
2535,uplink,Sensor,2028,101356,101357,101437,3,4,1,1
2537,downlink,Merger,508,101403,101404,101484,13,14,1,1
2536,uplink,Sensor,2029,101406,101407,101487,3,4,1,1
2538,uplink,Sensor,2030,101456,101457,101537,3,4,1,1
2539,uplink,Sensor,2031,101506,101507,101587,3,4,1,1
2540,uplink,Sensor,2032,101556,101557,101637,3,4,1,1
2542,downlink,Merger,509,101603,101604,101684,13,14,1,1
2541,uplink,Sensor,2033,101606,101607,101687,3,4,1,1
2543,uplink,Sensor,2034,101656,101657,101737,3,4,1,1
2544,uplink,Sensor,2035,101706,101707,101787,3,4,1,1
2545,uplink,Sensor,2036,101756,101757,101837,3,4,1,1
2547,downlink,Merger,510,101803,101804,101884,13,14,1,1
2546,uplink,Sensor,2037,101806,101807,101887,3,4,1,1
2548,uplink,Sensor,2038,101856,101857,101937,3,4,1,1
2549,uplink,Sensor,2039,101906,101907,101987,3,4,1,1
2550,uplink,Sensor,2040,101956,101957,102037,3,4,1,1
2552,downlink,Merger,511,102003,102004,102084,13,14,1,1
2551,uplink,Sensor,2041,102006,102007,102087,3,4,1,1
2553,uplink,Sensor,2042,102056,102057,102137,3,4,1,1
2554,uplink,Sensor,2043,102106,102107,102187,3,4,1,1
2555,uplink,Sensor,2044,102156,102157,102237,3,4,1,1
2557,downlink,Merger,512,102203,102204,102284,13,14,1,1
2556,uplink,Sensor,2045,102206,102207,102287,3,4,1,1
2558,uplink,Sensor,2046,102256,102257,102337,3,4,1,1
2559,uplink,Sensor,2047,102306,102307,102387,3,4,1,1
2560,uplink,Sensor,2048,102356,102357,102437,3,4,1,1
2562,downlink,Merger,513,102403,102404,102484,13,14,1,1
2561,uplink,Sensor,2049,102406,102407,102487,3,4,1,1
2563,uplink,Sensor,2050,102456,102457,102537,3,4,1,1
2564,uplink,Sensor,2051,102506,102507,102587,3,4,1,1
2565,uplink,Sensor,2052,102556,102557,102637,3,4,1,1
2567,downlink,Merger,514,102603,102604,102684,13,14,1,1
2566,uplink,Sensor,2053,102606,102607,102687,3,4,1,1
2568,uplink,Sensor,2054,102656,102657,102737,3,4,1,1
2569,uplink,Sensor,2055,102706,102707,102787,3,4,1,1
2570,uplink,Sensor,2056,102756,102757,102837,3,4,1,1
2572,downlink,Merger,515,102803,102804,102884,13,14,1,1
2571,uplink,Sensor,2057,102806,102807,102887,3,4,1,1
2573,uplink,Sensor,2058,102856,102857,102937,3,4,1,1
2574,uplink,Sensor,2059,102906,102907,102987,3,4,1,1
2575,uplink,Sensor,2060,102956,102957,103037,3,4,1,1
2577,downlink,Merger,516,103003,103004,103084,13,14,1,1
2576,uplink,Sensor,2061,103006,103007,103087,3,4,1,1
2578,uplink,Sensor,2062,103056,103057,103137,3,4,1,1
2579,uplink,Sensor,2063,103106,103107,103187,3,4,1,1
2580,uplink,Sensor,2064,103156,103157,103237,3,4,1,1
2582,downlink,Merger,517,103203,103204,103284,13,14,1,1
2581,uplink,Sensor,2065,103206,103207,103287,3,4,1,1
2583,uplink,Sensor,2066,103256,103257,103337,3,4,1,1
2584,uplink,Sensor,2067,103306,103307,103387,3,4,1,1
2585,uplink,Sensor,2068,103356,103357,103437,3,4,1,1
2587,downlink,Merger,518,103403,103404,103484,13,14,1,1
2586,uplink,Sensor,2069,103406,103407,103487,3,4,1,1
2588,uplink,Sensor,2070,103456,103457,103537,3,4,1,1
2589,uplink,Sensor,2071,103506,103507,103587,3,4,1,1
2590,uplink,Sensor,2072,103556,103557,103637,3,4,1,1
2592,downlink,Merger,519,103603,103604,103684,13,14,1,1
2591,uplink,Sensor,2073,103606,103607,103687,3,4,1,1
2593,uplink,Sensor,2074,103656,103657,103737,3,4,1,1
2594,uplink,Sensor,2075,103706,103707,103787,3,4,1,1
2595,uplink,Sensor,2076,103756,103757,103837,3,4,1,1
2597,downlink,Merger,520,103803,103804,103884,13,14,1,1
2596,uplink,Sensor,2077,103806,103807,103887,3,4,1,1
2598,uplink,Sensor,2078,103856,103857,103937,3,4,1,1
2599,uplink,Sensor,2079,103906,103907,103987,3,4,1,1
2600,uplink,Sensor,2080,103956,103957,104037,3,4,1,1
2602,downlink,Merger,521,104003,104004,104084,13,14,1,1
2601,uplink,Sensor,2081,104006,104007,104087,3,4,1,1
2603,uplink,Sensor,2082,104056,104057,104137,3,4,1,1
2604,uplink,Sensor,2083,104106,104107,104187,3,4,1,1
2605,uplink,Sensor,2084,104156,104157,104237,3,4,1,1
2607,downlink,Merger,522,104203,104204,104284,13,14,1,1
2606,uplink,Sensor,2085,104206,104207,104287,3,4,1,1
2608,uplink,Sensor,2086,104256,104257,104337,3,4,1,1
2609,uplink,Sensor,2087,104306,104307,104387,3,4,1,1
2610,uplink,Sensor,2088,104356,104357,104437,3,4,1,1
2612,downlink,Merger,523,104403,104404,104484,13,14,1,1
2611,uplink,Sensor,2089,104406,104407,104487,3,4,1,1
2613,uplink,Sensor,2090,104456,104457,104537,3,4,1,1
2614,uplink,Sensor,2091,104506,104507,104587,3,4,1,1
2615,uplink,Sensor,2092,104556,104557,104637,3,4,1,1
2617,downlink,Merger,524,104603,104604,104684,13,14,1,1
2616,uplink,Sensor,2093,104606,104607,104687,3,4,1,1
2618,uplink,Sensor,2094,104656,104657,104737,3,4,1,1
2619,uplink,Sensor,2095,104706,104707,104787,3,4,1,1
2620,uplink,Sensor,2096,104756,104757,104837,3,4,1,1
2622,downlink,Merger,525,104803,104804,104884,13,14,1,1
2621,uplink,Sensor,2097,104806,104807,104887,3,4,1,1
2623,uplink,Sensor,2098,104856,104857,104937,3,4,1,1
2624,uplink,Sensor,2099,104906,104907,104987,3,4,1,1
2625,uplink,Sensor,2100,104956,104957,105037,3,4,1,1
2627,downlink,Merger,526,105003,105004,105084,13,14,1,1
2626,uplink,Sensor,2101,105006,105007,105087,3,4,1,1
2628,uplink,Sensor,2102,105056,105057,105137,3,4,1,1
2629,uplink,Sensor,2103,105106,105107,105187,3,4,1,1
2630,uplink,Sensor,2104,105156,105157,105237,3,4,1,1
2632,downlink,Merger,527,105203,105204,105284,13,14,1,1
2631,uplink,Sensor,2105,105206,105207,105287,3,4,1,1
2633,uplink,Sensor,2106,105256,105257,105337,3,4,1,1
2634,uplink,Sensor,2107,105306,105307,105387,3,4,1,1
2635,uplink,Sensor,2108,105356,105357,105437,3,4,1,1
2637,downlink,Merger,528,105403,105404,105484,13,14,1,1
2636,uplink,Sensor,2109,105406,105407,105487,3,4,1,1
2638,uplink,Sensor,2110,105456,105457,105537,3,4,1,1
2639,uplink,Sensor,2111,105506,105507,105587,3,4,1,1
2640,uplink,Sensor,2112,105556,105557,105637,3,4,1,1
2642,downlink,Merger,529,105603,105604,105684,13,14,1,1
2641,uplink,Sensor,2113,105606,105607,105687,3,4,1,1
2643,uplink,Sensor,2114,105656,105657,105737,3,4,1,1
2644,uplink,Sensor,2115,105706,105707,105787,3,4,1,1
2645,uplink,Sensor,2116,105756,105757,105837,3,4,1,1
2647,downlink,Merger,530,105803,105804,105884,13,14,1,1
2646,uplink,Sensor,2117,105806,105807,105887,3,4,1,1
2648,uplink,Sensor,2118,105856,105857,105937,3,4,1,1
2649,uplink,Sensor,2119,105906,105907,105987,3,4,1,1
2650,uplink,Sensor,2120,105956,105957,106037,3,4,1,1
2652,downlink,Merger,531,106003,106004,106084,13,14,1,1
2651,uplink,Sensor,2121,106006,106007,106087,3,4,1,1
2653,uplink,Sensor,2122,106056,106057,106137,3,4,1,1
2654,uplink,Sensor,2123,106106,106107,106187,3,4,1,1
2655,uplink,Sensor,2124,106156,106157,106237,3,4,1,1
2657,downlink,Merger,532,106203,106204,106284,13,14,1,1
2656,uplink,Sensor,2125,106206,106207,106287,3,4,1,1
2658,uplink,Sensor,2126,106256,106257,106337,3,4,1,1
2659,uplink,Sensor,2127,106306,106307,106387,3,4,1,1
2660,uplink,Sensor,2128,106356,106357,106437,3,4,1,1
2662,downlink,Merger,533,106403,106404,106484,13,14,1,1
2661,uplink,Sensor,2129,106406,106407,106487,3,4,1,1
2663,uplink,Sensor,2130,106456,106457,106537,3,4,1,1
2664,uplink,Sensor,2131,106506,106507,106587,3,4,1,1
2665,uplink,Sensor,2132,106556,106557,106637,3,4,1,1
2667,downlink,Merger,534,106603,106604,106684,13,14,1,1
2666,uplink,Sensor,2133,106606,106607,106687,3,4,1,1
2668,uplink,Sensor,2134,106656,106657,106737,3,4,1,1
2669,uplink,Sensor,2135,106706,106707,106787,3,4,1,1
2670,uplink,Sensor,2136,106756,106757,106837,3,4,1,1
2672,downlink,Merger,535,106803,106804,106884,13,14,1,1
2671,uplink,Sensor,2137,106806,106807,106887,3,4,1,1
2673,uplink,Sensor,2138,106856,106857,106937,3,4,1,1
2674,uplink,Sensor,2139,106906,106907,106987,3,4,1,1
2675,uplink,Sensor,2140,106956,106957,107037,3,4,1,1
2677,downlink,Merger,536,107003,107004,107084,13,14,1,1
2676,uplink,Sensor,2141,107006,107007,107087,3,4,1,1
2678,uplink,Sensor,2142,107056,107057,107137,3,4,1,1
2679,uplink,Sensor,2143,107106,107107,107187,3,4,1,1
2680,uplink,Sensor,2144,107156,107157,107237,3,4,1,1
2682,downlink,Merger,537,107203,107204,107284,13,14,1,1
2681,uplink,Sensor,2145,107206,107207,107287,3,4,1,1
2683,uplink,Sensor,2146,107256,107257,107337,3,4,1,1
2684,uplink,Sensor,2147,107306,107307,107387,3,4,1,1
2685,uplink,Sensor,2148,107356,107357,107437,3,4,1,1
2687,downlink,Merger,538,107403,107404,107484,13,14,1,1
2686,uplink,Sensor,2149,107406,107407,107487,3,4,1,1
2688,uplink,Sensor,2150,107456,107457,107537,3,4,1,1
2689,uplink,Sensor,2151,107506,107507,107587,3,4,1,1
2690,uplink,Sensor,2152,107556,107557,107637,3,4,1,1
2692,downlink,Merger,539,107603,107604,107684,13,14,1,1
2691,uplink,Sensor,2153,107606,107607,107687,3,4,1,1
2693,uplink,Sensor,2154,107656,107657,107737,3,4,1,1
2694,uplink,Sensor,2155,107706,107707,107787,3,4,1,1
2695,uplink,Sensor,2156,107756,107757,107837,3,4,1,1
2697,downlink,Merger,540,107803,107804,107884,13,14,1,1
2696,uplink,Sensor,2157,107806,107807,107887,3,4,1,1
2698,uplink,Sensor,2158,107856,107857,107937,3,4,1,1
2699,uplink,Sensor,2159,107906,107907,107987,3,4,1,1
2700,uplink,Sensor,2160,107956,107957,108037,3,4,1,1
2702,downlink,Merger,541,108003,108004,108084,13,14,1,1
2701,uplink,Sensor,2161,108006,108007,108087,3,4,1,1
2703,uplink,Sensor,2162,108056,108057,108137,3,4,1,1
2704,uplink,Sensor,2163,108106,108107,108187,3,4,1,1
2705,uplink,Sensor,2164,108156,108157,108237,3,4,1,1
2707,downlink,Merger,542,108203,108204,108284,13,14,1,1
2706,uplink,Sensor,2165,108206,108207,108287,3,4,1,1
2708,uplink,Sensor,2166,108256,108257,108337,3,4,1,1
2709,uplink,Sensor,2167,108306,108307,108387,3,4,1,1
2710,uplink,Sensor,2168,108356,108357,108437,3,4,1,1
2712,downlink,Merger,543,108403,108404,108484,13,14,1,1
2711,uplink,Sensor,2169,108406,108407,108487,3,4,1,1
2713,uplink,Sensor,2170,108456,108457,108537,3,4,1,1
2714,uplink,Sensor,2171,108506,108507,108587,3,4,1,1
2715,uplink,Sensor,2172,108556,108557,108637,3,4,1,1
2717,downlink,Merger,544,108603,108604,108684,13,14,1,1
2716,uplink,Sensor,2173,108606,108607,108687,3,4,1,1
2718,uplink,Sensor,2174,108656,108657,108737,3,4,1,1
2719,uplink,Sensor,2175,108706,108707,108787,3,4,1,1
2720,uplink,Sensor,2176,108756,108757,108837,3,4,1,1
2722,downlink,Merger,545,108803,108804,108884,13,14,1,1
2721,uplink,Sensor,2177,108806,108807,108887,3,4,1,1
2723,uplink,Sensor,2178,108856,108857,108937,3,4,1,1
2724,uplink,Sensor,2179,108906,108907,108987,3,4,1,1
2725,uplink,Sensor,2180,108956,108957,109037,3,4,1,1
2727,downlink,Merger,546,109003,109004,109084,13,14,1,1
2726,uplink,Sensor,2181,109006,109007,109087,3,4,1,1
2728,uplink,Sensor,2182,109056,109057,109137,3,4,1,1
2729,uplink,Sensor,2183,109106,109107,109187,3,4,1,1
2730,uplink,Sensor,2184,109156,109157,109237,3,4,1,1
2732,downlink,Merger,547,109203,109204,109284,13,14,1,1
2731,uplink,Sensor,2185,109206,109207,109287,3,4,1,1
2733,uplink,Sensor,2186,109256,109257,109337,3,4,1,1
2734,uplink,Sensor,2187,109306,109307,109387,3,4,1,1
2735,uplink,Sensor,2188,109356,109357,109437,3,4,1,1
2737,downlink,Merger,548,109403,109404,109484,13,14,1,1
2736,uplink,Sensor,2189,109406,109407,109487,3,4,1,1
2738,uplink,Sensor,2190,109456,109457,109537,3,4,1,1
2739,uplink,Sensor,2191,109506,109507,109587,3,4,1,1
2740,uplink,Sensor,2192,109556,109557,109637,3,4,1,1
2742,downlink,Merger,549,109603,109604,109684,13,14,1,1
2741,uplink,Sensor,2193,109606,109607,109687,3,4,1,1
2743,uplink,Sensor,2194,109656,109657,109737,3,4,1,1
2744,uplink,Sensor,2195,109706,109707,109787,3,4,1,1
2745,uplink,Sensor,2196,109756,109757,109837,3,4,1,1
2747,downlink,Merger,550,109803,109804,109884,13,14,1,1
2746,uplink,Sensor,2197,109806,109807,109887,3,4,1,1
2748,uplink,Sensor,2198,109856,109857,109937,3,4,1,1
2749,uplink,Sensor,2199,109906,109907,109987,3,4,1,1
2750,uplink,Sensor,2200,109956,109957,110037,3,4,1,1
2752,downlink,Merger,551,110003,110004,110084,13,14,1,1
2751,uplink,Sensor,2201,110006,110007,110087,3,4,1,1
2753,uplink,Sensor,2202,110056,110057,110137,3,4,1,1
2754,uplink,Sensor,2203,110106,110107,110187,3,4,1,1
2755,uplink,Sensor,2204,110156,110157,110237,3,4,1,1
